"ID","Handle","Command","Title","Body HTML","Vendor","Type","Tags","Tags Command","Created At","Updated At","Status","Published","Published At","Published Scope","Template Suffix","Gift Card","URL","Row #","Top Row","Category: ID","Category: Name","Category","Variant ID","Variant Command","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant Barcode","Variant SKU","Variant Price","Variant Compare At Price","Variant Image","Image Src","Image Position","Metafield: title_tag [string]","Metafield: description_tag [string]","Metafield: custom.min-qty [number_integer]","Metafield: custom.in_catalog [boolean]","Variant Metafield: custom.in_catalog [boolean]","Variant Metafield: harmonized_system_code [string]"
"9347736273210","womens-lightweight-hooded-sweatshirt","MERGE","Women's Lightweight Hooded Sweatshirt","","Independent Trading Co.","Patch & Stitch","","REPLACE","2024-06-01 01:26:01 -0400","2024-07-21 22:25:30 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-lightweight-hooded-sweatshirt","2128","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716911509818","MERGE","Color","Dusty Rose","Size","M","816265028105","PA-WLHS-DROS-M","34.00","79.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WLHS-DROS.jpg?v=1717436656","","","","","","","true",""
"9347736273210","womens-lightweight-hooded-sweatshirt","MERGE","Women's Lightweight Hooded Sweatshirt","","Independent Trading Co.","Patch & Stitch","","REPLACE","2024-06-01 01:26:01 -0400","2024-07-21 22:25:30 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-lightweight-hooded-sweatshirt","2129","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716911673658","MERGE","Color","Dusty Rose","Size","L","816265028976","PA-WLHS-DROS-L","34.00","79.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WLHS-DROS.jpg?v=1717436656","","","","","","","true",""
"9347736273210","womens-lightweight-hooded-sweatshirt","MERGE","Women's Lightweight Hooded Sweatshirt","","Independent Trading Co.","Patch & Stitch","","REPLACE","2024-06-01 01:26:01 -0400","2024-07-21 22:25:30 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-lightweight-hooded-sweatshirt","2130","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716911837498","MERGE","Color","Dusty Rose","Size","XL","816265029058","PA-WLHS-DROS-XL","34.00","79.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WLHS-DROS.jpg?v=1717436656","","","","","","","true",""
"9347736273210","womens-lightweight-hooded-sweatshirt","MERGE","Women's Lightweight Hooded Sweatshirt","","Independent Trading Co.","Patch & Stitch","","REPLACE","2024-06-01 01:26:01 -0400","2024-07-21 22:25:30 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-lightweight-hooded-sweatshirt","2131","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912001338","MERGE","Color","Dusty Rose","Size","2XL","816265029126","PA-WLHS-DROS-2XL","37.00","84.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WLHS-DROS.jpg?v=1717436656","","","","","","","true",""
"9347736273210","womens-lightweight-hooded-sweatshirt","MERGE","Women's Lightweight Hooded Sweatshirt","","Independent Trading Co.","Patch & Stitch","","REPLACE","2024-06-01 01:26:01 -0400","2024-07-21 22:25:30 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-lightweight-hooded-sweatshirt","2132","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48781214548282","MERGE","Color","Dusty Rose","Size","12-Pack (S - XL)","646414085525","PA-WLHS-DROS-12","408.00","79.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WLHS-DROS.jpg?v=1717436656","","","","","","","true",""
"9347736273210","womens-lightweight-hooded-sweatshirt","MERGE","Women's Lightweight Hooded Sweatshirt","","Independent Trading Co.","Patch & Stitch","","REPLACE","2024-06-01 01:26:01 -0400","2024-07-21 22:25:30 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-lightweight-hooded-sweatshirt","2133","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716911214906","MERGE","Color","Misty Blue","Size","XS","816265026767","PA-WLHS-MBLU-XS","34.00","79.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WLHS-MBLU.jpg?v=1717436686","","","","","","","true",""
"9347736273210","womens-lightweight-hooded-sweatshirt","MERGE","Women's Lightweight Hooded Sweatshirt","","Independent Trading Co.","Patch & Stitch","","REPLACE","2024-06-01 01:26:01 -0400","2024-07-21 22:25:30 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-lightweight-hooded-sweatshirt","2134","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716911378746","MERGE","Color","Misty Blue","Size","S","816265026934","PA-WLHS-MBLU-S","34.00","79.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WLHS-MBLU.jpg?v=1717436686","","","","","","","true",""
"9347736273210","womens-lightweight-hooded-sweatshirt","MERGE","Women's Lightweight Hooded Sweatshirt","","Independent Trading Co.","Patch & Stitch","","REPLACE","2024-06-01 01:26:01 -0400","2024-07-21 22:25:30 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-lightweight-hooded-sweatshirt","2135","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716911542586","MERGE","Color","Misty Blue","Size","M","816265028907","PA-WLHS-MBLU-M","34.00","79.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WLHS-MBLU.jpg?v=1717436686","","","","","","","true",""
"9347736273210","womens-lightweight-hooded-sweatshirt","MERGE","Women's Lightweight Hooded Sweatshirt","","Independent Trading Co.","Patch & Stitch","","REPLACE","2024-06-01 01:26:01 -0400","2024-07-21 22:25:30 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-lightweight-hooded-sweatshirt","2136","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716911706426","MERGE","Color","Misty Blue","Size","L","816265028983","PA-WLHS-MBLU-L","34.00","79.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WLHS-MBLU.jpg?v=1717436686","","","","","","","true",""
"9347736273210","womens-lightweight-hooded-sweatshirt","MERGE","Women's Lightweight Hooded Sweatshirt","","Independent Trading Co.","Patch & Stitch","","REPLACE","2024-06-01 01:26:01 -0400","2024-07-21 22:25:30 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-lightweight-hooded-sweatshirt","2137","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716911870266","MERGE","Color","Misty Blue","Size","XL","816265029065","PA-WLHS-MBLU-XL","34.00","79.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WLHS-MBLU.jpg?v=1717436686","","","","","","","true",""
"9347736273210","womens-lightweight-hooded-sweatshirt","MERGE","Women's Lightweight Hooded Sweatshirt","","Independent Trading Co.","Patch & Stitch","","REPLACE","2024-06-01 01:26:01 -0400","2024-07-21 22:25:30 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-lightweight-hooded-sweatshirt","2138","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912034106","MERGE","Color","Misty Blue","Size","2XL","816265029133","PA-WLHS-MBLU-2XL","37.00","84.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WLHS-MBLU.jpg?v=1717436686","","","","","","","true",""
"9347736273210","womens-lightweight-hooded-sweatshirt","MERGE","Women's Lightweight Hooded Sweatshirt","","Independent Trading Co.","Patch & Stitch","","REPLACE","2024-06-01 01:26:01 -0400","2024-07-21 22:25:30 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-lightweight-hooded-sweatshirt","2139","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48781214581050","MERGE","Color","Misty Blue","Size","12-Pack (S - XL)","646414085532","PA-WLHS-MBLU-12","408.00","79.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WLHS-MBLU.jpg?v=1717436686","","","","","","","true",""
"9347736273210","womens-lightweight-hooded-sweatshirt","MERGE","Women's Lightweight Hooded Sweatshirt","","Independent Trading Co.","Patch & Stitch","","REPLACE","2024-06-01 01:26:01 -0400","2024-07-21 22:25:30 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-lightweight-hooded-sweatshirt","2140","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716911247674","MERGE","Color","Other (Specify)","Size","XS","816265026897","PA-WLHS-OTHE-XS","34.00","79.95","","","","","","","","false",""
"9347736273210","womens-lightweight-hooded-sweatshirt","MERGE","Women's Lightweight Hooded Sweatshirt","","Independent Trading Co.","Patch & Stitch","","REPLACE","2024-06-01 01:26:01 -0400","2024-07-21 22:25:30 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-lightweight-hooded-sweatshirt","2141","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716911411514","MERGE","Color","Other (Specify)","Size","S","816265026941","PA-WLHS-OTHE-S","34.00","79.95","","","","","","","","false",""
"9347736273210","womens-lightweight-hooded-sweatshirt","MERGE","Women's Lightweight Hooded Sweatshirt","","Independent Trading Co.","Patch & Stitch","","REPLACE","2024-06-01 01:26:01 -0400","2024-07-21 22:25:30 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-lightweight-hooded-sweatshirt","2142","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716911575354","MERGE","Color","Other (Specify)","Size","M","816265028914","PA-WLHS-OTHE-M","34.00","79.95","","","","","","","","false",""
"9347736273210","womens-lightweight-hooded-sweatshirt","MERGE","Women's Lightweight Hooded Sweatshirt","","Independent Trading Co.","Patch & Stitch","","REPLACE","2024-06-01 01:26:01 -0400","2024-07-21 22:25:30 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-lightweight-hooded-sweatshirt","2143","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716911739194","MERGE","Color","Other (Specify)","Size","L","816265029003","PA-WLHS-OTHE-L","34.00","79.95","","","","","","","","false",""
"9347736273210","womens-lightweight-hooded-sweatshirt","MERGE","Women's Lightweight Hooded Sweatshirt","","Independent Trading Co.","Patch & Stitch","","REPLACE","2024-06-01 01:26:01 -0400","2024-07-21 22:25:30 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-lightweight-hooded-sweatshirt","2144","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716911903034","MERGE","Color","Other (Specify)","Size","XL","816265029089","PA-WLHS-OTHE-XL","34.00","79.95","","","","","","","","false",""
"9347736273210","womens-lightweight-hooded-sweatshirt","MERGE","Women's Lightweight Hooded Sweatshirt","","Independent Trading Co.","Patch & Stitch","","REPLACE","2024-06-01 01:26:01 -0400","2024-07-21 22:25:30 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-lightweight-hooded-sweatshirt","2145","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912066874","MERGE","Color","Other (Specify)","Size","2XL","816265029171","PA-WLHS-OTHE-2XL","37.00","84.95","","","","","","","","false",""
"9347736273210","womens-lightweight-hooded-sweatshirt","MERGE","Women's Lightweight Hooded Sweatshirt","","Independent Trading Co.","Patch & Stitch","","REPLACE","2024-06-01 01:26:01 -0400","2024-07-21 22:25:30 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-lightweight-hooded-sweatshirt","2146","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48781214613818","MERGE","Color","Other (Specify)","Size","12-Pack (S - XL)","646414085549","PA-WLHS-OTHE-12","408.00","79.95","","","","","","","","false",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","<p>Women's Fine Jersey V-Neck T-Shirt 214</p>","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2147","true","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912197946","MERGE","Color","Dark Gray","Size","XS","816265029188","PA-WRCV-VWHI-XS","6.00","22.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-VWHI.jpg?v=1717446227","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-VWHI.jpg?v=1717446227","1","","","2","false","true",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2148","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912296250","MERGE","Color","Dark Gray","Size","S","816265029287","PA-WRCV-VWHI-S","6.00","22.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-VWHI.jpg?v=1717446227","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-VWHI-SIDE.jpg?v=1717446227","2","","","","","true",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2149","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912394554","MERGE","Color","Dark Gray","Size","M","816265029317","PA-WRCV-VWHI-M","6.00","22.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-VWHI.jpg?v=1717446227","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-VWHI-BACK.jpg?v=1717446227","3","","","","","true",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2150","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912492858","MERGE","Color","Dark Gray","Size","L","850015006821","PA-WRCV-VWHI-L","6.00","22.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-VWHI.jpg?v=1717446227","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-HPIN.jpg?v=1717446227","4","","","","","true",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2151","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912591162","MERGE","Color","Dark Gray","Size","XL","850015006913","PA-WRCV-VWHI-XL","6.00","22.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-VWHI.jpg?v=1717446227","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-HPIN-SIDE.jpg?v=1717446227","5","","","","","true",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2152","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912689466","MERGE","Color","Dark Gray","Size","2XL","850015006944","PA-WRCV-VWHI-2XL","9.00","28.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-VWHI.jpg?v=1717446227","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-HPIN-BACK.jpg?v=1717446225","6","","","","","true",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2153","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48781196034362","MERGE","Color","Dark Gray","Size","12-Pack (S - XL)","646414085587","PA-WRCV-VWHI-12","72.00","22.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-VWHI.jpg?v=1717446227","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-MDL1.jpg?v=1717446235","7","","","","","true",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2154","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912230714","MERGE","Color","Hot Pink","Size","XS","816265029256","PA-WRCV-HPIN-XS","6.00","22.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-HPIN.jpg?v=1717446227","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-MDL2.jpg?v=1717446234","8","","","","","true",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2155","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912329018","MERGE","Color","Hot Pink","Size","S","816265029294","PA-WRCV-HPIN-S","6.00","22.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-HPIN.jpg?v=1717446227","","","","","","","true",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2156","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912427322","MERGE","Color","Hot Pink","Size","M","850015006616","PA-WRCV-HPIN-M","6.00","22.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-HPIN.jpg?v=1717446227","","","","","","","true",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2157","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912525626","MERGE","Color","Hot Pink","Size","L","850015006838","PA-WRCV-HPIN-L","6.00","22.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-HPIN.jpg?v=1717446227","","","","","","","true",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2158","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912623930","MERGE","Color","Hot Pink","Size","XL","850015006920","PA-WRCV-HPIN-XL","6.00","22.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-HPIN.jpg?v=1717446227","","","","","","","true",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2159","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912722234","MERGE","Color","Hot Pink","Size","2XL","850015006982","PA-WRCV-HPIN-2XL","9.00","28.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-HPIN.jpg?v=1717446227","","","","","","","true",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2160","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48781196067130","MERGE","Color","Hot Pink","Size","12-Pack (S - XL)","646414085594","PA-WRCV-HPIN-12","72.00","22.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRCV-HPIN.jpg?v=1717446227","","","","","","","true",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2161","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912263482","MERGE","Color","Other (Specify)","Size","XS","816265029270","PA-WRCV-OTHE-XS","6.00","22.95","","","","","","","","false",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2162","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912361786","MERGE","Color","Other (Specify)","Size","S","816265029300","PA-WRCV-OTHE-S","6.00","22.95","","","","","","","","false",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2163","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912460090","MERGE","Color","Other (Specify)","Size","M","850015006791","PA-WRCV-OTHE-M","6.00","22.95","","","","","","","","false",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2164","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912558394","MERGE","Color","Other (Specify)","Size","L","850015006883","PA-WRCV-OTHE-L","6.00","22.95","","","","","","","","false",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2165","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912656698","MERGE","Color","Other (Specify)","Size","XL","850015006937","PA-WRCV-OTHE-XL","6.00","22.95","","","","","","","","false",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2166","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912755002","MERGE","Color","Other (Specify)","Size","2XL","850015006951","PA-WRCV-OTHE-2XL","9.00","28.95","","","","","","","","false",""
"9347736338746","womens-ringspun-cotton-v-neck-tee","MERGE","Women's Ringspun Cotton V-Neck Tee","","Tultex","Patch & Stitch","","REPLACE","2024-06-01 01:26:03 -0400","2024-07-21 22:25:31 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-ringspun-cotton-v-neck-tee","2167","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48781196099898","MERGE","Color","Other (Specify)","Size","12-Pack (S - XL)","646414085600","PA-WRCV-OTHE-12","72.00","22.95","","","","","","","","false",""
"9347736404282","womens-relaxed-ringspun-v-neck-tee","MERGE","Women's Relaxed Ringspun V-Neck Tee","<p>Bella + Canvas - Women's Relaxed Jersey V-Neck Tee 6405</p>","Bella + Canvas","Patch & Stitch","","REPLACE","2024-06-01 01:26:04 -0400","2024-07-21 22:25:32 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-relaxed-ringspun-v-neck-tee","2168","true","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912853306","MERGE","Color","Mauve","Size","XS","646414086386","PA-WRRV-MAUV-XS","10.00","29.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRRV-MAUV.jpg?v=1717428539","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRRV-MAUV.jpg?v=1717428539","1","","","2","false","true",""
"9347736404282","womens-relaxed-ringspun-v-neck-tee","MERGE","Women's Relaxed Ringspun V-Neck Tee","","Bella + Canvas","Patch & Stitch","","REPLACE","2024-06-01 01:26:04 -0400","2024-07-21 22:25:32 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-relaxed-ringspun-v-neck-tee","2169","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716912951610","MERGE","Color","Mauve","Size","S","816265029140","PA-WRRV-MAUV-S","10.00","29.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRRV-MAUV.jpg?v=1717428539","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRRV-MAUV-BACK.jpg?v=1717428539","2","","","","","true",""
"9347736404282","womens-relaxed-ringspun-v-neck-tee","MERGE","Women's Relaxed Ringspun V-Neck Tee","","Bella + Canvas","Patch & Stitch","","REPLACE","2024-06-01 01:26:04 -0400","2024-07-21 22:25:32 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/womens-relaxed-ringspun-v-neck-tee","2170","","174","Shirts & Tops","Apparel & Accessories > Clothing > Shirts & Tops","48716913049914","MERGE","Color","Mauve","Size","M","816265025807","PA-WRRV-MAUV-M","10.00","29.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRRV-MAUV.jpg?v=1717428539","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PA-WRRV-MAUV-SIDE.jpg?v=1717428539","3","","","","","true",""
